Report Date,label,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,Max Residual
Fri 07 Jan 2022,R2_A2_8380A,0.0012154877,0.020630881,0.015011787,0.0024421364,0.012921974,0.037947834,0.02243495,0.00510782,0.0032695234,0.01453951,0.0052424967,0.048903912,0.06295034,0.004264623,0.06226796,0.032443345,0.04855296,0.025591582,0.030541241,0.019834697,0.017855048,0.0087547,0.036734164,0.014087066,0.004851997,0.01518926,0.035490006,0.031408846,0.013066947,0.00050771236,0.009929299,0.014041305,0.023157597,0.007079959,0.05160308,0.0032212734,0.030839145,0.010882139,0.018781245,0.014346421,0.0072360635,0.004148692,0.0001886487,0.022928894,0.015083402,0.0027444959,0.00150913,0.0075588822,0.011366069,0.048665583,0.0019205809,0.0008033514,0.0031873584,0.012440026,0.050323606,0.02567929,0.017300963,0.010883868,0.015488148,0.01778543,0.03320384,0.047952116,0.04867941,0.020895302,0.006003976,0.008937776,0.014294684,0.019432187,0.014136493,0.013972998,0.01724583,0.03169453,0.00328964,0.016696274,0.019197702,0.004793048,0.03168577,0.028648734,0.040021956,0.0011060536,0.0039405227,0.0006566942,0.0034683347,0.0062185526,0.0016539097,0.016610026,0.0055034757,0.014517248,0.0034174323,0.040569216,0.011077702,0.005984813,0.020804584,0.015530884,0.028494716,0.020736009,0.06295034
Fri 07 Jan 2022,R2_M2_8431J,0.0021539927,0.007614039,0.01909215,0.005769968,0.006357409,0.0036534593,0.00035266578,0.01771655,0.016233154,0.0057043284,0.03471063,0.017957851,0.010899693,0.0041697323,0.0059513673,0.038423367,0.033204228,0.0028197318,0.0252918,0.008476421,0.0075949132,0.0004580468,0.020955421,0.017284557,0.006920308,0.007108316,0.0059915036,0.008293167,0.01606223,0.0006560087,0.02822198,0.0049452484,0.0063346475,0.0020423979,0.00015442073,0.00588803,0.023376048,0.002905324,0.005895525,0.0062667876,0.0013485551,0.01241149,0.00044631958,0.010257214,0.012623578,0.008571222,0.0050033033,0.0035197288,0.0098909885,0.009350911,0.012975007,0.015061006,0.0023951232,0.008159369,0.024183303,0.0087016225,0.006926298,0.010350376,0.013390988,0.014585584,0.0027469695,0.017314404,0.010500193,0.003181219,0.017718703,0.0061863065,0.015722781,0.010198593,0.020687908,0.013134062,0.00518094,0.0051066875,0.011853516,0.0011245608,0.0039892048,0.009601548,0.009034291,0.0031422824,0.020768166,0.0052560717,0.0069533587,0.018841103,0.014643833,0.0015247315,0.017638326,0.0031153858,0.0044680983,0.0063466877,0.012125537,0.00093895197,0.023891985,0.00053457916,0.0073901266,0.013307467,0.017723054,0.00727579,0.038423367
Fri 07 Jan 2022,R3_5889_1,0.0021556802,0.0022387411,0.009186605,0.0066984836,0.00019416958,0.015857615,0.014365505,0.00019720569,0.007627152,0.023378283,0.01655022,0.019262318,0.03004311,0.009905934,0.013108537,0.005217999,0.013995074,9.775162e-06,0.0043326393,0.016554058,0.005326424,0.00072567165,0.0034607425,0.0054150634,0.004260974,0.007814497,0.0043290555,0.0024731383,0.005248137,0.0104104355,0.0054114684,0.0011615381,0.00018481165,0.0028300807,0.0046313405,0.02288124,0.001503177,0.009591691,0.0005957261,0.00770808,0.014705174,0.0021913722,0.013815045,0.0052911416,0.006711781,0.0014285296,0.0031539872,0.0012102202,0.006618589,0.0022502542,0.011167586,0.0023446977,0.011366762,0.010892212,0.010776676,0.0031404793,0.01667764,0.0034770072,0.012111209,0.0054141283,0.007320866,0.0011232421,0.0028762296,0.004537381,0.013596103,0.0009891167,0.001914911,0.011656128,0.009800658,0.0014000982,0.009469174,0.0033214018,0.00039676577,0.00859721,0.008914024,0.0013355725,0.005057674,0.011968717,0.005260408,0.001252763,0.003989376,0.0052700937,0.0022127517,0.009843126,0.013364214,0.007006634,0.006275393,0.0069067106,0.0032340214,0.002301976,0.008928996,0.0037483163,0.016775351,0.005672071,0.008741416,0.009718575,0.03004311
Fri 07 Jan 2022,R3_M20_6576A,0.0071727335,0.0134486705,0.005925238,0.037025876,0.00022931397,0.017795473,0.0119416565,0.034696296,0.0012992173,0.015816733,0.021782279,0.009360194,0.08101463,0.027900308,0.02333346,0.025961876,0.02408579,0.022646248,0.003011167,0.008981407,0.030323729,0.030948102,0.010680407,0.0038139373,0.011626333,0.0054890513,0.0057338476,0.008948773,0.00020560622,0.009405017,0.026670516,0.016584456,0.0020132065,0.012993872,0.027822196,0.004978776,0.025580764,0.022512317,0.0050097704,0.02201417,0.012510389,0.021361023,0.013627976,0.029464304,0.016665518,0.0039973557,0.0026745498,0.0032917857,0.0011655688,0.006945133,0.011300743,0.02553019,0.0034436584,0.06385392,0.022133768,0.02837485,0.025339425,0.026873708,0.015750825,0.027398407,0.028216958,0.03900546,0.044598818,0.0043593645,0.04369074,0.004083991,0.025618076,0.018189788,0.02707851,0.03384775,0.026484549,0.0009147525,0.007293582,0.01917249,0.008885056,0.0160788,0.00532493,0.008387804,0.019699559,0.008575529,0.015479788,0.0130343735,0.00085037947,0.025975436,0.0116659105,0.014661223,0.021353394,0.0051287115,0.015959918,0.009517729,0.013391256,0.0063792467,0.007698506,0.049245805,0.022445902,0.0055517405,0.08101463
Fri 07 Jan 2022,R4_M2_8545A,0.019584507,0.01155895,0.011308864,0.019915551,0.01941001,0.0052473694,0.010691039,0.02429536,0.0029876232,0.009978741,0.019959167,0.019807473,0.0390227,0.014566749,0.028663144,0.0135970265,0.010344982,0.023499474,0.006032869,0.022397265,0.025488839,0.003173083,0.00970149,0.0020114332,0.026316404,0.0072672665,0.003980294,0.0062387884,0.00564304,0.007092774,0.005360782,0.028962582,0.021487713,0.0035542548,0.004808992,0.009213716,0.0049597025,0.023882568,0.016528428,0.0040228665,0.016963989,0.048037976,0.014601648,0.0001616478,0.012614638,0.008346617,0.00059366226,0.017939657,0.0004898906,0.023810089,0.037695408,0.018286675,0.0059818625,0.033586502,0.038149774,0.0122587085,0.0011478066,0.021787763,0.008099347,0.0007560253,0.00899595,0.011517882,0.0035015643,0.027572215,0.011028409,9.164214e-05,0.0062731504,0.008873582,0.0029505491,0.0291349,0.007819563,0.0015724301,0.012096167,0.00899601,0.007555723,0.004425943,0.010130733,0.02938126,0.00587447,0.012423769,0.0038262159,0.012354195,0.013668105,0.017860278,0.022514984,0.0058804154,0.0055551976,0.008160204,0.014776796,0.008812532,0.012393296,0.011211321,0.0117381215,0.026782528,0.015306175,0.01515834,0.048037976
Fri 07 Jan 2022,R4_M2_8565A,0.011142999,0.0039135665,0.015864663,0.019840427,0.009989992,0.016967244,0.0071209893,0.029699326,0.011090666,0.019602656,0.016810507,0.017233074,0.03572704,0.013897866,0.029368743,0.013094515,0.0040708333,0.026237443,0.015871719,0.0076791644,0.015860349,0.004863277,0.008270264,0.0048093945,0.023380086,0.004541129,0.006107226,0.015017062,0.0086143315,0.01138556,0.000947386,0.02419725,0.022124648,0.0005778074,0.0099051,0.00884226,0.01330322,0.016596913,0.018807411,0.010319382,0.013207763,0.050436646,0.007589072,0.00961116,0.015291482,0.006112665,0.0045383573,0.020308524,0.012325436,0.01406616,0.03171274,0.011872292,0.0017868876,0.031040609,0.036130756,0.010505199,0.011083156,0.022925586,0.014277518,0.0055042803,0.0025812387,0.0108082,0.013154894,0.04164076,0.0026222765,0.004214287,0.005356133,0.009327084,0.001614064,0.019881278,0.01047942,1.564622e-05,0.01019758,0.0171687,0.0042979717,0.0023389757,0.004355967,0.03499271,0.0032286644,0.01757373,0.011114329,0.010521114,0.012486473,0.014409825,0.0107500255,0.006221533,0.00021411479,6.428361e-05,0.014710516,0.01429598,0.001991272,0.0061682463,0.007919446,0.030913547,0.023370743,0.021898687,0.050436646
Fri 07 Oct 2022,R1_M20_6468A,0.00018808246,0.0033828616,0.03059791,0.017582864,0.032942906,0.022201419,0.03407076,0.017391145,0.016354084,0.019419372,0.0037140548,0.046649486,0.02985686,0.05307576,0.0037864447,0.088876605,0.03410974,0.023290962,0.023195565,0.001386404,0.014485657,0.03407806,0.004472673,0.011918232,0.005271375,0.017465428,0.014494598,0.007324755,0.0066596568,0.01122871,0.003265828,0.03586468,0.021164,0.012498438,0.0021693408,0.006599188,0.013679206,0.0068793297,0.02633226,0.014003426,0.012100637,0.003706187,0.019497037,0.026632488,0.051281273,0.038113445,0.014463544,0.0106809735,0.028391123,0.0035848022,0.02734518,0.01712048,0.0024365783,0.0037549138,0.070462584,0.048292816,0.019838989,0.020847559,0.01756537,0.05396074,0.015284896,0.0055511,0.071284235,0.031270146,0.0037869215,0.08902782,0.011093259,0.025566876,0.004981041,0.0028104782,0.043052137,0.023953855,0.043586552,0.008445203,0.014787912,0.0984965,0.020596504,0.11227608,0.070628226,0.017859906,0.08433062,0.054696918,0.033875912,0.016945988,0.009752095,0.0044142306,0.012422085,0.0073344707,0.034955025,0.009892017,0.01393941,0.0021877885,0.013938636,0.049919218,0.010680079,0.022072598,0.11227608
Fri 07 Oct 2022,R1_M20_6477A,0.008148998,0.009074822,0.02742745,0.03222263,0.036616817,0.0030798614,0.01852113,0.022948116,0.006657839,0.041077286,0.020124912,0.061210215,0.024113983,0.06794682,0.0114969015,0.09935957,0.03629294,0.0025579035,0.009411514,0.036322862,0.01552695,0.03519252,0.008928612,0.0015614182,0.0001026988,0.017622769,0.010744065,0.016373754,0.0050518513,0.019053727,0.0024618208,0.051457554,0.01719895,0.002782762,0.0032854974,0.01808396,0.006823629,0.0027754605,0.03377235,0.010894179,0.012497723,0.0039352477,0.031240642,0.021504581,0.0542354,0.020425081,0.010924369,0.006627649,0.023447096,0.00996542,0.01720059,0.003808558,0.007494569,0.001236856,0.07743144,0.04913807,0.029854417,0.008214176,0.021542013,0.050298154,0.006258905,0.031387746,0.06085229,0.04618323,0.015077233,0.06870532,0.027033746,0.050228894,0.0063664317,0.017621517,0.0345003,0.05426359,0.059715867,0.018443584,0.011995316,0.0924865,0.051159024,0.10431412,0.091036856,0.019120574,0.08173123,0.0667918,0.017917335,0.042004198,0.018332452,0.015201956,0.026237786,0.029399037,0.029629797,0.011131406,0.010713577,0.009079009,0.008580059,0.043755323,0.0022309422,0.02306573,0.10431412
Fri 07 Oct 2022,R1_M25_4094A,0.029432967,0.016888961,0.02157174,0.045031697,0.014628977,0.044233352,0.040291548,0.03361863,0.03284037,0.035535425,0.058124065,0.024562716,0.04835373,0.0015926957,0.06493223,0.0024769902,0.01980275,0.050360024,0.020029783,0.033206403,0.021611571,0.051033378,0.030572593,0.02180785,0.019287705,0.0022033453,0.0017729402,0.008411944,0.0044497848,0.02129656,0.008774757,0.06480515,0.020400107,0.004591942,0.029019058,0.025188029,0.0028811693,0.017920911,0.0709551,0.026278317,0.016698897,0.022947311,0.009082079,0.026090086,0.08331424,0.101646125,0.03667456,0.046440005,0.023457468,0.040649116,0.009827912,0.0039739013,0.02853167,0.016361535,0.048747778,0.014784634,0.01436913,0.015196681,0.04663849,0.052524984,0.0040141344,0.03948611,0.026651144,0.007815897,0.06297082,0.00056517124,0.048820615,0.03726238,0.02838689,0.12509018,0.050846517,0.014179349,0.04375249,0.017012537,0.007253289,0.060974896,0.052904427,0.045111418,0.019410372,0.006861955,0.031384736,0.056740373,0.04792875,0.020803034,0.0074611306,0.001967609,0.011172861,0.02594012,0.080797374,0.044158578,0.005252123,0.013995886,0.0121255815,0.027629495,0.0039413273,0.0065607727,0.12509018
Fri 07 Oct 2022,R2_M2_8431J,0.0028808564,0.018069908,0.0072217137,0.0079490915,0.00057610124,0.0045508295,0.008872405,0.0028321445,0.014080018,0.0020568818,0.008264497,0.002081558,0.018293276,0.01841306,0.021638356,0.03702265,0.027124032,0.014826342,0.004591584,0.0046708286,0.03080304,0.014609225,0.02244921,0.0007750392,0.01752831,0.012703024,0.009215295,0.002761379,0.0009803027,0.031901598,0.0022804737,0.01081273,0.006981835,0.0033332705,0.0073392987,0.0054950416,0.014001906,0.001519993,0.013121471,0.0020647794,0.0055735707,0.008954182,0.009165555,0.012486562,0.008258238,0.0041169524,0.01798074,0.0035269856,0.0027674884,0.014355451,0.020898417,0.013480797,0.0055578947,0.007067561,0.02594006,0.00038418174,0.017144293,0.0001411736,0.0130473375,0.0057612658,0.018287271,0.013976961,0.005687356,0.00043407083,0.0019328594,0.015748858,0.007426679,0.025764227,0.015636653,0.0242818,0.019081771,0.0139353275,0.020646244,0.03843811,0.023810565,0.016567647,0.04154405,0.0032914877,0.017690748,0.0027090162,0.007996216,0.025033459,0.018786445,0.010245144,0.0004901886,0.023551553,0.0036990345,0.036358476,0.026073918,0.025641024,0.004385531,0.012742713,0.009739399,0.00049605966,0.01865457,0.026854008,0.04154405
Fri 07 Oct 2022,R3_5889_1,0.008730847,0.0026811287,0.0009851828,0.006938774,0.0058272593,0.016033523,0.01267644,0.00095244497,0.045196444,0.01770956,0.006219715,0.015578426,0.019307159,0.007943429,0.0041063204,0.016891375,0.0049449727,0.01579155,0.0064567477,0.004569702,0.007961124,0.0039814413,0.005085923,0.002272267,0.0066719055,0.0048516504,0.0036121681,0.0028255135,0.007707037,0.01108031,0.0089805275,0.0019998848,0.018934518,0.0064281374,0.015758783,0.0042179674,0.005906217,0.0013960376,0.008079037,0.002070956,0.001655601,0.0032012016,0.0022391528,0.022680484,0.007832497,0.0037884265,0.0020091757,0.00849434,0.0029262826,0.0003694594,0.0051155165,0.0010104924,0.006785281,0.013271503,0.0011910945,0.0061928034,0.0008241236,0.01090505,0.016511254,0.018343568,0.018654704,0.0009563789,0.010879949,0.010854043,0.006466083,0.0013537034,0.012277983,0.0029570386,0.012788661,0.002805911,0.0046939626,0.0020972863,0.0153514,0.006524615,0.0012206808,0.0042409375,0.0037536472,0.0034951866,0.010164067,0.0027147867,0.0073505864,0.010964017,0.0032402314,0.0032325536,0.017969586,0.008338094,0.0022039935,0.0019484684,0.008573376,0.0072507337,0.014943011,0.0133891255,0.0073028356,0.009690225,0.00488732,0.00721322,0.045196444
Fri 07 Oct 2022,R3_M20_6576A,0.03648576,0.014424607,0.0064703226,0.026452959,0.006170392,0.0082068,0.050866798,0.012021095,0.0067540705,0.02689138,0.00032958388,0.026888102,0.043515056,0.050630897,0.02231747,0.049113035,0.05092141,0.0008470714,0.001366049,0.04823786,0.012888312,0.008060396,0.014046907,0.007982925,0.011213243,0.018269032,0.02205193,0.02123341,0.0072178245,0.02909571,0.019500673,0.00903666,0.007497728,0.011123657,0.0039019585,0.009400666,0.025074303,0.008592725,0.012428343,0.004442036,0.0101282,0.010489166,0.008472204,0.0034515858,0.054099143,0.013307512,0.0044513345,0.02616477,0.017655551,0.004935622,0.060670793,0.031853557,0.05309099,0.026650965,0.01381439,0.00068098307,0.020763934,0.0046644807,0.0120998025,0.034632027,0.027044177,0.0015104413,0.0019510984,0.029868007,0.03259462,0.006564796,0.00823468,0.056198657,0.01243192,0.038773417,0.03583336,0.030577779,0.024004996,0.018807292,0.015395343,0.04270214,0.06629068,0.024954855,0.07540423,0.022561938,0.04291132,0.03334242,0.0027027726,0.03677389,0.011398971,0.017866224,0.013955206,0.019037992,0.003925383,0.019892126,0.0018327236,0.0058819056,0.044279844,0.0020747483,0.02741319,0.037180096,0.07540423
Fri 07 Oct 2022,R4_M2_8545A,0.017741516,0.022074327,0.028132364,0.0069551617,0.002377428,0.0009483844,0.0011877418,0.017352805,0.028665602,0.023317844,0.010745645,0.0315852,0.017732725,0.04273361,0.0070768595,0.030772045,0.0047524422,0.046337917,0.009638026,0.029290184,0.0074387044,0.012453899,0.0038324893,0.0065267235,0.012024105,0.01216042,0.0011222214,0.017035991,0.010705173,0.02249977,0.00340721,0.04180309,0.0017986596,0.006723702,0.007463306,0.026235133,0.0007146001,0.014416307,0.016097277,0.018572718,0.021356583,0.007869124,0.015692532,0.011989832,0.012187451,0.01454255,0.01628548,0.0013808906,0.005606979,0.013849407,0.089440554,0.07358736,0.049506366,0.118812084,0.0009313822,0.01254043,0.01222229,0.03228554,0.0010789335,0.019900173,0.024518758,0.0036666095,0.029681325,0.0055478513,0.009226114,0.002873093,0.042505622,0.01968202,0.0024692118,0.012930453,0.014074624,0.023151338,0.00017490983,0.03386697,0.015780956,0.0053837597,0.059368372,0.01712966,0.04530257,0.019537598,0.016128436,0.0296821,0.00052541494,0.070519984,0.007320136,0.012381852,0.011271507,0.00862059,0.018201113,0.0011125505,0.019725114,0.0092511475,0.041565984,0.005213991,0.009116083,0.0127055645,0.118812084
Fri 07 Oct 2022,R4_M2_8565A,0.005934283,0.019240446,0.030032173,0.008526117,0.0055545494,0.0056345165,0.013075754,0.025246233,0.024846092,0.0029536784,0.00038090348,0.022091016,0.0062190294,0.048363402,0.005122468,0.049693614,0.0076967776,0.042206347,0.0074293464,0.027058765,0.002093792,0.023224577,0.005386904,0.0030610412,0.010565892,0.009615898,0.005430773,0.0096642375,0.0057231784,0.007696539,0.0011824667,0.032823026,0.002950579,0.000302732,0.011326373,0.023623735,0.012530178,0.015934855,0.016832411,0.0038241744,0.00598222,0.008276105,0.017470121,0.0038002431,0.016597986,0.0093304515,0.010777473,0.0074666142,0.00089645386,0.02270025,0.08779895,0.07752824,0.040305883,0.11281514,0.013484418,0.016417354,0.0016996264,0.032737046,0.0044894516,0.025535107,0.025710315,0.0050163865,0.03848028,0.0019880235,0.0061126947,0.0067290366,0.042191833,0.010589749,0.0072612464,0.007626474,0.004138857,0.03125477,0.0040757954,0.025680691,0.014301211,0.006318718,0.053494275,0.02205658,0.039204538,0.025496274,0.015720561,0.032755166,0.007060617,0.07057646,0.00047844648,0.014368057,0.004875988,0.00908494,0.010721922,0.0041334033,0.027234793,0.024986878,0.04445693,0.0031674206,0.0022265017,0.009006619,0.11281514
Fri 08 Apr 2022,R1_M20_6468A,0.03534147,0.011124089,0.010918602,0.039588496,0.014196411,0.063744366,0.01287207,0.022723466,0.01111722,0.0354459,0.0019006431,0.026069403,0.07509875,0.01993817,0.04223132,0.01998818,0.0028962493,0.020359665,0.04830429,0.009872407,0.01761502,0.012666702,0.0042767823,0.028232321,0.0062886328,0.0023838133,0.014027402,0.019958377,0.00029590726,0.009504497,0.020349652,0.008501649,0.01687786,0.0003964901,0.03431928,0.005302638,0.012351632,0.010379374,0.0048356056,0.0023364127,0.0026414692,0.023283482,0.007636577,0.009306699,0.014988154,0.022328138,0.017844439,0.020256728,0.0058499873,0.008656412,0.021962076,0.0037864149,0.008962095,0.0016284585,0.029052317,0.00444448,0.0010341406,0.006305933,0.026212037,0.039692163,0.009061158,0.012611389,0.0066897273,0.008575588,0.0144867,0.003545493,0.02611059,0.026315153,0.03474796,0.03655851,0.011172593,0.0009809136,0.040532947,0.034935802,0.0041977465,0.013722032,0.001844585,0.023999423,0.021663576,0.008458167,0.03526321,0.008723766,0.008836597,0.044406623,0.11821711,0.031265914,0.05565101,0.009834051,0.014299393,0.012406081,0.00023585558,0.0011728704,0.058515996,0.0012190938,0.009388119,0.008643448,0.11821711
Fri 08 Apr 2022,R1_M20_6477A,0.04154274,0.008228213,0.0050581694,0.049906835,0.0020320565,0.050435424,0.028213203,0.031847358,0.0066646338,0.010502696,0.010778546,0.006274909,0.08284807,0.0079779625,0.060807735,0.009258211,0.009942234,0.00058317184,0.02724889,0.01532343,0.029249549,0.002532661,0.009324148,0.014604181,0.0040694475,0.0015552491,0.012510374,0.017240018,0.002797991,0.0006953776,0.02801609,0.001733005,0.011859655,0.008361012,0.03683424,0.010532111,0.010911256,0.009682268,0.0072518587,0.014515549,0.011440635,0.023751557,0.016056716,0.020960659,0.017086655,0.013331294,0.01720208,0.031141907,0.013545871,0.016943812,0.0072253346,0.0150924325,0.02037394,0.005111277,0.029906273,0.0006573796,0.0035545826,0.0069357753,0.027003884,0.031796575,0.017052472,0.004548043,0.003551066,0.011149824,0.0077590644,0.010486782,0.039621174,0.024979234,0.04639399,0.04766971,0.017732978,0.0004478693,0.033154488,0.04871887,0.00025430322,0.013739467,0.0056746006,0.022018611,0.020625144,0.008684397,0.03696403,0.031045377,0.026519448,0.030742377,0.094701916,0.04976943,0.058342874,0.013769388,0.008124173,0.0021790266,0.0038103461,0.0021302998,0.039476484,0.018051803,0.024767727,0.010416269,0.094701916
Fri 08 Apr 2022,R1_M25_4094A,0.037317663,0.018981457,0.019052818,0.06270267,0.04951766,0.09014341,0.0068458915,0.021840662,0.04829997,0.09119111,0.018032402,0.022221446,0.015119851,0.027357727,0.078225076,0.040760994,0.10333294,0.03376746,0.031992316,0.013043463,0.076500595,0.012105346,0.032337904,0.04736954,0.051658332,0.05977696,0.010274291,0.01352644,0.010389686,0.0023701787,0.030722141,0.0043579936,0.037716627,0.0019468069,0.022236943,0.0055205226,0.05795908,0.010578096,0.08192128,0.018966377,0.025492072,0.005287051,0.021111488,0.03846723,0.08161986,0.0053510666,0.037440598,0.021505952,0.019869983,0.042361796,0.01176697,0.046174467,0.03418219,0.06964177,0.0043260455,0.015770435,0.039845347,0.021360755,0.029170573,0.04018557,0.0014525652,0.0018686652,0.009257674,0.046299517,0.04013598,0.02356726,0.04933119,0.034768283,0.005938232,0.061499655,0.0033180714,0.014965773,0.00939095,0.015387714,0.01159206,0.016605735,0.031095803,0.04273352,0.04965204,0.005801648,0.0063940883,0.01106751,0.007568568,0.020004988,0.015768826,0.0033524632,0.031413347,0.002420783,0.0016242564,0.047445208,0.047000855,0.07573745,0.022545457,0.0105853975,0.022315115,0.008085579,0.10333294
Fri 08 Apr 2022,R2_A2_8362A,0.01399079,0.007768333,0.05767265,0.007902682,0.0031937957,0.0069093406,0.021071851,0.0011527538,0.039771944,0.021226287,0.050761044,0.037676215,0.03274572,0.015204966,0.00144279,0.10670841,0.110433996,0.03527993,0.065072864,0.07242221,0.0073899925,0.011484355,0.022356391,0.016833365,0.00519076,0.015639901,0.010022312,0.014503837,0.011378229,0.013773084,0.007880807,0.04713154,0.015904725,0.015463769,3.3676624e-05,0.014773846,0.06048143,0.054778457,0.003547728,8.1181526e-05,0.02457726,0.0013425946,0.029626131,0.013239324,0.01645273,0.0075449347,0.010321081,0.016826928,0.01622194,0.01698488,0.0028935075,0.009635508,0.018567324,0.0510512,0.08954638,0.026804566,0.05380112,0.04180807,0.06732082,0.10644692,0.10020727,0.071008086,0.0033121705,0.008340478,0.03219241,0.030579627,0.018091083,0.018932879,0.004705012,0.01565677,0.011899829,0.045578122,0.019944131,0.018185496,0.04036981,0.0034145713,0.009870768,0.03109628,0.0181095,0.002750039,0.03282243,0.014290988,0.01766944,0.030753732,0.0066667795,0.06257647,0.001829505,0.032344162,0.025502145,0.099262774,0.04188198,0.0038429499,0.07657039,0.010161996,0.03434205,0.02522865,0.110433996
Fri 08 Apr 2022,R2_A2_8380A,0.011106402,0.012061745,0.055451483,0.014952213,0.024262846,0.021128386,0.04516816,0.014836878,0.0014850497,0.071555525,0.03933698,0.017526329,0.01281935,0.013164461,0.03187889,0.09213549,0.1214273,0.045819044,0.055657297,0.0521847,0.033050716,0.014586836,0.02388516,0.008925587,0.010907263,0.033150434,0.014008731,0.03273636,0.00040245056,0.0046306252,0.0095537305,0.03265661,0.008157253,0.0052495003,0.0017566085,0.028218865,0.07671082,0.04560083,0.008168936,0.027840078,0.013534069,0.02259326,0.021012187,0.023572743,0.019800842,0.00067311525,0.006293297,0.009519756,0.0030600429,0.01674503,0.021589935,0.03379661,0.026421607,0.03481567,0.083170176,0.0033893585,0.031457424,0.043568432,0.06570786,0.05227548,0.053364754,0.059031308,0.03132063,0.00010609627,0.00028508902,0.018660188,0.010001123,0.004019022,0.0031780005,0.013990045,0.016811669,0.017906606,0.031928837,0.017199337,0.016943097,0.011120856,0.009719551,0.010846019,0.028377771,0.0045199394,0.041361332,0.018447876,0.03720659,0.045648277,0.008038938,0.044231474,0.025439203,0.019625902,0.02324152,0.038822472,0.01565051,0.00816834,0.07846445,0.0013523698,0.04414773,0.040808946,0.1214273
Fri 08 Apr 2022,R2_M2_8431J,0.017324641,0.012066394,0.010861337,0.0241469,0.009961344,0.0065734386,0.029412344,0.021235153,0.007598892,0.03965362,0.014377892,0.014729425,0.07179566,0.0002567917,0.015009224,0.0057311207,0.03290537,0.0043492317,0.0047753155,0.03348343,0.005794786,0.006452538,0.010797352,0.020153955,0.0018736795,0.017216697,0.01411175,0.008250371,0.0043598264,0.0082663745,0.0013509095,0.0050757974,0.00381279,0.00933896,0.015122622,0.015742764,0.010410011,0.001241833,0.0015256405,0.042270616,0.07048833,0.018052593,0.0065778047,0.007962659,0.0077776313,0.01032944,0.0039811432,0.0021059513,0.017082602,0.011646897,0.0029195547,0.0020093322,0.0015471876,0.00019270182,0.010530233,0.0060022473,0.0072812736,0.018938899,0.017545253,0.008056015,0.012428403,0.021325827,0.007825077,0.0014452338,0.0078397095,0.024068356,0.017946422,0.0035665035,0.0038404465,0.020222068,0.001393795,0.011164963,0.016298711,0.010567412,0.012238398,0.0052265376,0.019292742,0.010613009,0.0033319741,0.00054492056,0.007823482,0.010334462,0.019914374,0.013707861,0.010255083,0.0015996695,0.018914133,0.010723412,0.0015772879,0.01630193,0.018829405,0.028141648,0.042240933,0.024907589,0.0052025467,0.004906088,0.07179566
Fri 08 Apr 2022,R3_5889_1,0.005351212,0.0050648116,0.0077699907,0.038441826,0.0027628876,0.00805556,0.016473897,0.044225775,0.024312692,0.050465934,0.0028528757,0.0033773258,0.006275911,0.020319197,0.011785582,0.020628251,0.011382107,0.05191271,0.023044407,0.001706887,0.020789202,0.009363519,0.0146162445,0.009363955,0.001245033,0.00075158756,0.0005346006,0.0043719,0.0013096407,0.009865969,9.698048e-05,0.02324871,0.0118615255,0.00076942146,0.002701763,0.007708598,0.008254638,0.0027765166,0.010389842,0.0070475694,0.019118298,0.014983448,0.010237744,0.0018709842,0.008077761,0.020146493,0.006714808,0.015402844,0.014000661,0.008834016,0.0126257725,0.014511421,0.007642612,0.021558868,0.0082341395,0.005594313,0.003439702,0.004192725,0.0062702084,0.005701119,0.011946378,5.4825097e-05,0.015851457,0.016241554,0.0006226022,0.006657725,0.016282193,0.0048349947,0.007420603,0.0054861642,0.01678979,0.011706909,0.019807976,0.02660156,0.013006477,0.0007034112,0.006084293,0.0031045526,0.0046322066,0.01138971,0.013549209,0.0018717889,0.00080603734,0.00069063343,0.020004638,0.033026494,0.005953461,0.01278636,0.008200057,0.013324618,0.01622377,0.012302059,0.0017698929,0.06750098,0.0027237087,0.040306784,0.06750098
